
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
fun_coils#45 - J=3.7e-04, Jf=2.8e-04, ⟨B·n⟩=2.6e-03, C-C-Sep=0.09 Jf=2.8e-04, J_length=1.4e-06, J_CC=5.1e-08, J_CURVATURE=0.0e+00, J_MSC=8.9e-05, J_ALS=1.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.8, 4.5, 4.2])=13.6, curvature=[4.4, 4.2, 4.0], mean squared curvature=[5.7, 5.8, 5.8]
fun_coils#46 - J=3.6e-04, Jf=2.7e-04, ⟨B·n⟩=2.5e-03, C-C-Sep=0.09 Jf=2.7e-04, J_length=1.4e-06, J_CC=7.5e-08, J_CURVATURE=0.0e+00, J_MSC=8.8e-05, J_ALS=1.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.5, 4.3])=13.6, curvature=[4.6, 4.1, 4.0], mean squared curvature=[5.7, 5.8, 5.8]
fun_coils#47 - J=3.6e-04, Jf=2.4e-04, ⟨B·n⟩=2.4e-03, C-C-Sep=0.09 Jf=2.4e-04, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=8.8e-08, J_MSC=1.2e-04, J_ALS=1.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.6, 4.3])=13.8, curvature=[4.7, 5.3, 4.2], mean squared curvature=[5.7, 6.0, 5.9]
fun_coils#48 - J=3.5e-04, Jf=2.5e-04, ⟨B·n⟩=2.4e-03, C-C-Sep=0.09 Jf=2.5e-04, J_length=1.4e-06, J_CC=7.9e-08, J_CURVATURE=0.0e+00, J_MSC=9.2e-05, J_ALS=1.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.6, 4.3])=13.7, curvature=[4.6, 4.4, 4.1], mean squared curvature=[5.7, 5.8, 5.8]
fun_coils#49 - J=3.3e-04, Jf=2.4e-04, ⟨B·n⟩=2.4e-03, C-C-Sep=0.09 Jf=2.4e-04, J_length=1.4e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=9.0e-05, J_ALS=1.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.6, 4.3])=13.8, curvature=[4.6, 4.0, 3.9], mean squared curvature=[5.7, 5.8, 5.8]
fun_coils#50 - J=3.2e-04, Jf=2.3e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.09 Jf=2.3e-04, J_length=1.4e-06, J_CC=1.9e-07, J_CURVATURE=0.0e+00, J_MSC=9.1e-05, J_ALS=1.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.6, 4.4])=13.9, curvature=[4.7, 4.1, 3.8], mean squared curvature=[5.7, 5.8, 5.8]
fun_coils#51 - J=3.0e-04, Jf=2.1e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.09 Jf=2.1e-04, J_length=1.4e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=9.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=6.6e-08 Coil lengths=sum([5.0, 4.7, 4.4])=14.1, curvature=[4.6, 4.2, 4.0], mean squared curvature=[5.7, 5.8, 5.9]
fun_coils#52 - J=2.9e-04, Jf=2.0e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.09 Jf=2.0e-04, J_length=1.4e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=8.7e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=3.2e-06 Coil lengths=sum([5.0, 4.7, 4.4])=14.1, curvature=[4.4, 4.2, 4.2], mean squared curvature=[5.6, 5.7, 5.9]
fun_coils#53 - J=3.0e-04, Jf=2.2e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=2.2e-04, J_length=1.4e-06, J_CC=4.6e-11, J_CURVATURE=0.0e+00, J_MSC=7.8e-05, J_ALS=1.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.6, 4.4])=13.9, curvature=[4.2, 4.0, 4.3], mean squared curvature=[5.5, 5.7, 5.9]
fun_coils#54 - J=2.9e-04, Jf=2.1e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.09 Jf=2.1e-04, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=8.0e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.7, 4.4])=14.1, curvature=[4.3, 4.1, 4.3], mean squared curvature=[5.5, 5.7, 5.9]
fun_coils#55 - J=4.1e-04, Jf=2.0e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=2.0e-04, J_length=1.4e-06, J_CC=5.4e-11, J_CURVATURE=3.6e-06, J_MSC=2.0e-04, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.0e-05 Coil lengths=sum([5.0, 4.7, 4.5])=14.2, curvature=[4.0, 6.8, 4.8], mean squared curvature=[5.5, 6.4, 6.3]
fun_coils#56 - J=2.8e-04, Jf=2.0e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=2.0e-04, J_length=1.4e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=7.8e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.5e-08 Coil lengths=sum([5.0, 4.7, 4.4])=14.1, curvature=[4.1, 3.7, 4.2], mean squared curvature=[5.5, 5.7, 5.9]
fun_coils#57 - J=2.7e-04, Jf=1.9e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.10 Jf=1.9e-04, J_length=1.4e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=7.3e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=1.1e-06 Coil lengths=sum([5.0, 4.7, 4.4])=14.1, curvature=[3.8, 3.7, 4.0], mean squared curvature=[5.5, 5.7, 5.9]
fun_coils#58 - J=2.6e-04, Jf=1.9e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.10 Jf=1.9e-04, J_length=1.4e-06, J_CC=7.7e-09, J_CURVATURE=0.0e+00, J_MSC=7.0e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=9.2e-07 Coil lengths=sum([5.0, 4.7, 4.5])=14.2, curvature=[4.0, 3.7, 4.0], mean squared curvature=[5.5, 5.7, 5.9]
fun_coils#59 - J=2.6e-04, Jf=1.8e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=1.4e-06, J_CC=3.7e-09, J_CURVATURE=0.0e+00, J_MSC=6.9e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=1.5e-06 Coil lengths=sum([5.0, 4.7, 4.5])=14.2, curvature=[4.0, 3.7, 4.1], mean squared curvature=[5.4, 5.6, 5.9]
fun_coils#60 - J=2.5e-04, Jf=1.8e-04, ⟨B·n⟩=2.0e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=1.4e-06, J_CC=1.4e-09, J_CURVATURE=0.0e+00, J_MSC=6.7e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([5.0, 4.7, 4.5])=14.2, curvature=[4.1, 3.7, 4.2], mean squared curvature=[5.4, 5.6, 5.9]
fun_coils#61 - J=2.4e-04, Jf=1.7e-04, ⟨B·n⟩=2.0e-03, C-C-Sep=0.10 Jf=1.7e-04, J_length=1.4e-06, J_CC=3.0e-09, J_CURVATURE=0.0e+00, J_MSC=6.5e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.4e-06 Coil lengths=sum([5.0, 4.7, 4.5])=14.3, curvature=[4.0, 3.6, 4.0], mean squared curvature=[5.4, 5.6, 5.9]
fun_coils#62 - J=2.3e-04, Jf=1.7e-04, ⟨B·n⟩=2.0e-03, C-C-Sep=0.10 Jf=1.7e-04, J_length=1.4e-06, J_CC=8.8e-09, J_CURVATURE=0.0e+00, J_MSC=6.2e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.7e-06 Coil lengths=sum([5.0, 4.7, 4.6])=14.3, curvature=[3.7, 3.6, 3.7], mean squared curvature=[5.4, 5.6, 5.8]
fun_coils#63 - J=2.2e-04, Jf=1.6e-04, ⟨B·n⟩=1.9e-03, C-C-Sep=0.09 Jf=1.6e-04, J_length=1.4e-06, J_CC=2.3e-08, J_CURVATURE=0.0e+00, J_MSC=6.0e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([5.0, 4.8, 4.6])=14.4, curvature=[3.6, 3.6, 3.6], mean squared curvature=[5.4, 5.6, 5.8]
fun_coils#64 - J=2.2e-04, Jf=1.6e-04, ⟨B·n⟩=1.9e-03, C-C-Sep=0.09 Jf=1.6e-04, J_length=1.4e-06, J_CC=4.0e-08, J_CURVATURE=0.0e+00, J_MSC=6.0e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([5.0, 4.8, 4.6])=14.4, curvature=[3.8, 3.5, 3.7], mean squared curvature=[5.4, 5.6, 5.8]
fun_coils#65 - J=2.1e-04, Jf=1.5e-04, ⟨B·n⟩=1.9e-03, C-C-Sep=0.09 Jf=1.5e-04, J_length=1.4e-06, J_CC=5.7e-08, J_CURVATURE=0.0e+00, J_MSC=6.0e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([5.0, 4.8, 4.6])=14.4, curvature=[3.9, 3.6, 3.9], mean squared curvature=[5.4, 5.6, 5.8]
fun_coils#66 - J=2.0e-04, Jf=1.4e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.09 Jf=1.4e-04, J_length=1.5e-06, J_CC=5.4e-08, J_CURVATURE=0.0e+00, J_MSC=5.9e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.8e-06 Coil lengths=sum([5.0, 4.8, 4.7])=14.5, curvature=[3.7, 3.7, 3.8], mean squared curvature=[5.4, 5.6, 5.8]
fun_coils#67 - J=1.9e-04, Jf=1.3e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.09 Jf=1.3e-04, J_length=1.5e-06, J_CC=2.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.7e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([5.0, 4.9, 4.7])=14.6, curvature=[3.7, 3.7, 3.7], mean squared curvature=[5.4, 5.5, 5.8]
fun_coils#68 - J=1.9e-04, Jf=1.3e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.10 Jf=1.3e-04, J_length=1.5e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=5.5e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([5.0, 4.9, 4.8])=14.7, curvature=[3.7, 3.6, 3.5], mean squared curvature=[5.4, 5.5, 5.8]
fun_coils#69 - J=1.8e-04, Jf=1.3e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.10 Jf=1.3e-04, J_length=1.5e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=5.2e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-06 Coil lengths=sum([5.0, 4.9, 4.8])=14.7, curvature=[3.8, 3.6, 3.6], mean squared curvature=[5.4, 5.5, 5.8]
fun_coils#70 - J=1.7e-04, Jf=1.2e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.10 Jf=1.2e-04, J_length=1.5e-06, J_CC=1.0e-08, J_CURVATURE=0.0e+00, J_MSC=5.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([5.0, 4.9, 4.8])=14.8, curvature=[4.0, 3.4, 3.6], mean squared curvature=[5.4, 5.5, 5.8]
fun_coils#71 - J=1.7e-04, Jf=1.1e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.09 Jf=1.1e-04, J_length=1.5e-06, J_CC=2.2e-08, J_CURVATURE=0.0e+00, J_MSC=5.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([5.0, 5.0, 4.9])=14.9, curvature=[4.2, 3.5, 3.6], mean squared curvature=[5.4, 5.5, 5.8]
fun_coils#72 - J=1.6e-04, Jf=1.1e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.09 Jf=1.1e-04, J_length=1.5e-06, J_CC=2.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=6.2e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.1, 3.4, 3.5], mean squared curvature=[5.4, 5.5, 5.7]
fun_coils#73 - J=1.6e-04, Jf=1.1e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.09 Jf=1.1e-04, J_length=1.5e-06, J_CC=3.0e-08, J_CURVATURE=0.0e+00, J_MSC=5.3e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 5.0, 4.9])=14.9, curvature=[3.9, 3.9, 3.5], mean squared curvature=[5.5, 5.5, 5.8]
fun_coils#74 - J=1.5e-04, Jf=1.0e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=1.0e-04, J_length=1.5e-06, J_CC=4.5e-08, J_CURVATURE=0.0e+00, J_MSC=4.5e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=5.2e-07 Coil lengths=sum([5.0, 5.0, 4.9])=14.9, curvature=[3.8, 3.4, 3.5], mean squared curvature=[5.4, 5.4, 5.8]
fun_coils#75 - J=1.4e-04, Jf=1.0e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=1.0e-04, J_length=1.5e-06, J_CC=3.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=5.7e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.2, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#76 - J=1.4e-04, Jf=9.5e-05, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=9.5e-05, J_length=1.5e-06, J_CC=3.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=6.8e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.1, curvature=[3.8, 3.4, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#77 - J=1.4e-04, Jf=9.9e-05, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=9.9e-05, J_length=1.5e-06, J_CC=3.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.5e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.3, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#78 - J=1.4e-04, Jf=9.4e-05, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=9.4e-05, J_length=1.5e-06, J_CC=4.8e-08, J_CURVATURE=0.0e+00, J_MSC=3.9e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.4, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#79 - J=1.4e-04, Jf=8.8e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.8e-05, J_length=1.5e-06, J_CC=6.6e-08, J_CURVATURE=0.0e+00, J_MSC=3.8e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=9.4e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.1, curvature=[3.7, 3.4, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#80 - J=1.3e-04, Jf=9.1e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=9.1e-05, J_length=1.5e-06, J_CC=5.6e-08, J_CURVATURE=0.0e+00, J_MSC=3.8e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=3.5e-06 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.4, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#81 - J=1.3e-04, Jf=9.1e-05, ⟨B·n⟩=1.6e-03, C-C-Sep=0.09 Jf=9.1e-05, J_length=1.5e-06, J_CC=7.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.3e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=3.0e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.8, 3.2, 3.7], mean squared curvature=[5.5, 5.4, 5.7]
fun_coils#82 - J=1.3e-04, Jf=8.9e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.9e-05, J_length=1.5e-06, J_CC=6.5e-08, J_CURVATURE=0.0e+00, J_MSC=3.9e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=6.2e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.3, 3.6], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#83 - J=1.3e-04, Jf=8.9e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.9e-05, J_length=1.5e-06, J_CC=7.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.2e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.8, 3.2, 3.6], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#84 - J=1.3e-04, Jf=8.9e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.9e-05, J_length=1.5e-06, J_CC=7.1e-08, J_CURVATURE=0.0e+00, J_MSC=3.8e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.2, 3.5], mean squared curvature=[5.4, 5.4, 5.7]
fun_coils#85 - J=1.3e-04, Jf=8.8e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.8e-05, J_length=1.5e-06, J_CC=7.1e-08, J_CURVATURE=0.0e+00, J_MSC=3.6e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=4.1e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.2, 3.5], mean squared curvature=[5.4, 5.3, 5.7]
fun_coils#86 - J=1.2e-04, Jf=8.8e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.8e-05, J_length=1.5e-06, J_CC=8.5e-08, J_CURVATURE=0.0e+00, J_MSC=3.6e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.1, 3.6], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#87 - J=1.2e-04, Jf=8.7e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.7e-05, J_length=1.5e-06, J_CC=1.1e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.5, 3.1, 3.6], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#88 - J=1.2e-04, Jf=8.6e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.6e-05, J_length=1.5e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.5, 3.2, 3.6], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#89 - J=1.2e-04, Jf=8.5e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.5e-05, J_length=1.5e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.7], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#90 - J=1.2e-04, Jf=8.5e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.5e-05, J_length=1.5e-06, J_CC=1.7e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.8], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#91 - J=1.2e-04, Jf=8.5e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.5e-05, J_length=1.5e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=6.9e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.8], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#92 - J=1.2e-04, Jf=8.4e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.4e-05, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=6.6e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.8], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#93 - J=1.2e-04, Jf=8.4e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.4e-05, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.8], mean squared curvature=[5.3, 5.3, 5.7]
fun_coils#94 - J=1.2e-04, Jf=8.3e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.3e-05, J_length=1.5e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.2e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#95 - J=1.2e-04, Jf=8.3e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.3e-05, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#96 - J=1.2e-04, Jf=8.2e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.2e-05, J_length=1.5e-06, J_CC=1.5e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#97 - J=1.2e-04, Jf=8.2e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.2e-05, J_length=1.5e-06, J_CC=1.5e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.4, 3.2, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#98 - J=1.2e-04, Jf=8.1e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.1e-05, J_length=1.5e-06, J_CC=1.5e-07, J_CURVATURE=0.0e+00, J_MSC=3.4e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.5, 3.2, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#99 - J=1.2e-04, Jf=8.0e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.0e-05, J_length=1.5e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=8.1e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.3, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#100 - J=1.2e-04, Jf=8.0e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.0e-05, J_length=1.5e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.7e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.3, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#101 - J=1.2e-04, Jf=8.0e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=8.0e-05, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.3, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#102 - J=1.2e-04, Jf=7.9e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=7.9e-05, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.3, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
fun_coils#103 - J=1.1e-04, Jf=7.8e-05, ⟨B·n⟩=1.5e-03, C-C-Sep=0.09 Jf=7.8e-05, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=7.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.3, 3.7], mean squared curvature=[5.3, 5.4, 5.7]
