
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06422646722819887
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.0e-02, C-C-Sep=0.17 Jf=5.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[3.2, 4.5, 4.7], mean squared curvature=[3.9, 5.0, 5.1]
fun_coils#44 - J=1.4e-04, Jf=1.2e-04, ⟨B·n⟩=9.6e-04, C-C-Sep=0.14 Jf=1.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-05, J_ALS=3.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.6, curvature=[4.6, 4.7, 4.7], mean squared curvature=[5.6, 5.2, 5.3]
fun_coils#45 - J=1.3e-04, Jf=1.2e-04, ⟨B·n⟩=9.8e-04, C-C-Sep=0.14 Jf=1.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-06, J_ALS=3.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.8])=14.6, curvature=[4.3, 4.6, 4.8], mean squared curvature=[5.2, 5.1, 5.1]
fun_coils#46 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=9.6e-04, C-C-Sep=0.14 Jf=1.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-06, J_ALS=3.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.8])=14.6, curvature=[4.1, 4.5, 4.8], mean squared curvature=[5.0, 5.0, 5.2]
fun_coils#47 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=9.4e-04, C-C-Sep=0.14 Jf=1.1e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-06, J_ALS=3.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.6, curvature=[4.2, 4.5, 4.7], mean squared curvature=[5.1, 5.0, 5.1]
fun_coils#48 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=9.1e-04, C-C-Sep=0.14 Jf=1.1e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-06, J_ALS=3.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.7, curvature=[4.3, 4.5, 4.8], mean squared curvature=[5.1, 5.1, 5.1]
fun_coils#49 - J=1.0e-04, Jf=1.0e-04, ⟨B·n⟩=8.8e-04, C-C-Sep=0.15 Jf=1.0e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-07, J_ALS=3.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.7, curvature=[4.2, 4.5, 4.9], mean squared curvature=[5.1, 5.0, 5.1]
fun_coils#50 - J=9.6e-05, Jf=9.2e-05, ⟨B·n⟩=8.6e-04, C-C-Sep=0.15 Jf=9.2e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.8e-06, J_ALS=3.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.7, curvature=[4.2, 4.8, 5.0], mean squared curvature=[5.2, 5.2, 5.1]
fun_coils#51 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=8.3e-04, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-08, J_MSC=7.2e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.0, 4.8, 4.9])=14.8, curvature=[3.8, 4.9, 5.1], mean squared curvature=[5.1, 5.0, 5.1]
fun_coils#52 - J=8.2e-05, Jf=8.1e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=8.1e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-07, J_MSC=8.6e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.1, 4.8, 4.9])=14.8, curvature=[3.8, 5.1, 5.2], mean squared curvature=[5.1, 5.1, 5.1]
fun_coils#53 - J=7.2e-05, Jf=7.2e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.15 Jf=7.2e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-08, J_MSC=1.8e-07, J_ALS=3.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.1, 4.9, 4.9])=14.9, curvature=[4.2, 5.2, 5.0], mean squared curvature=[5.0, 5.1, 5.0]
fun_coils#54 - J=6.8e-05, Jf=6.6e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.15 Jf=6.6e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-07, J_MSC=1.2e-06, J_ALS=3.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.0, curvature=[4.7, 5.3, 5.1], mean squared curvature=[5.1, 5.1, 5.0]
fun_coils#55 - J=6.7e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-07, J_MSC=5.0e-06, J_ALS=4.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.0, curvature=[5.4, 5.0, 5.2], mean squared curvature=[5.3, 5.0, 5.0]
fun_coils#56 - J=6.5e-05, Jf=6.4e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.15 Jf=6.4e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-07, J_MSC=5.8e-07, J_ALS=3.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.0, curvature=[4.7, 5.2, 5.1], mean squared curvature=[5.1, 5.1, 5.0]
fun_coils#57 - J=6.1e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-08, J_MSC=1.1e-07, J_ALS=4.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.0, curvature=[4.8, 4.9, 5.1], mean squared curvature=[5.0, 5.0, 4.9]
fun_coils#58 - J=6.0e-05, Jf=5.7e-05, ⟨B·n⟩=6.5e-04, C-C-Sep=0.14 Jf=5.7e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=4.9e-08, J_MSC=2.5e-06, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.1, curvature=[5.2, 4.7, 5.1], mean squared curvature=[5.1, 5.2, 5.0]
fun_coils#59 - J=5.6e-05, Jf=5.5e-05, ⟨B·n⟩=6.4e-04, C-C-Sep=0.14 Jf=5.5e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=8.6e-10, J_MSC=1.1e-07, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.2, 4.9, 4.9])=15.1, curvature=[4.8, 4.4, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#60 - J=5.5e-05, Jf=5.4e-05, ⟨B·n⟩=6.3e-04, C-C-Sep=0.14 Jf=5.4e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-09, J_MSC=5.7e-08, J_ALS=4.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.3, 5.0, 4.9])=15.1, curvature=[4.8, 4.3, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#61 - J=5.4e-05, Jf=5.2e-05, ⟨B·n⟩=6.2e-04, C-C-Sep=0.14 Jf=5.2e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-08, J_MSC=1.4e-06, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.3, 5.0, 4.9])=15.2, curvature=[4.8, 4.3, 5.2], mean squared curvature=[5.1, 5.1, 5.1]
fun_coils#62 - J=5.1e-05, Jf=5.1e-05, ⟨B·n⟩=6.1e-04, C-C-Sep=0.14 Jf=5.1e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-08, J_MSC=1.4e-10, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.3, 5.0, 4.9])=15.2, curvature=[4.8, 4.3, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#63 - J=5.0e-05, Jf=5.0e-05, ⟨B·n⟩=6.1e-04, C-C-Sep=0.14 Jf=5.0e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=9.4e-09, J_MSC=2.6e-11, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.3, 5.0, 4.9])=15.2, curvature=[4.9, 4.3, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#64 - J=5.1e-05, Jf=4.6e-05, ⟨B·n⟩=5.7e-04, C-C-Sep=0.14 Jf=4.6e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-08, J_MSC=4.3e-06, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.0, 5.0])=15.4, curvature=[5.1, 4.4, 5.0], mean squared curvature=[5.2, 5.1, 5.2]
fun_coils#65 - J=4.9e-05, Jf=4.8e-05, ⟨B·n⟩=5.9e-04, C-C-Sep=0.14 Jf=4.8e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=5.0e-09, J_MSC=4.8e-07, J_ALS=4.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.3, 5.0, 5.0])=15.3, curvature=[4.9, 4.4, 5.1], mean squared curvature=[5.1, 5.0, 5.1]
fun_coils#66 - J=4.6e-05, Jf=4.6e-05, ⟨B·n⟩=5.7e-04, C-C-Sep=0.14 Jf=4.6e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.0, 5.0])=15.4, curvature=[4.9, 4.4, 5.0], mean squared curvature=[5.0, 5.1, 5.1]
fun_coils#67 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=5.6e-04, C-C-Sep=0.14 Jf=4.4e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-07, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.0, 5.0])=15.4, curvature=[4.9, 4.5, 5.0], mean squared curvature=[5.1, 5.0, 5.0]
fun_coils#68 - J=4.3e-05, Jf=4.2e-05, ⟨B·n⟩=5.5e-04, C-C-Sep=0.14 Jf=4.2e-05, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-07, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.1, 5.0])=15.5, curvature=[4.9, 4.5, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#69 - J=4.0e-05, Jf=4.0e-05, ⟨B·n⟩=5.4e-04, C-C-Sep=0.15 Jf=4.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.6e-08, J_ALS=4.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.1, 5.0])=15.5, curvature=[4.8, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#70 - J=4.5e-05, Jf=3.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.14 Jf=3.6e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-08, J_MSC=8.5e-06, J_ALS=4.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.2, 5.1])=15.7, curvature=[4.9, 4.8, 5.1], mean squared curvature=[5.3, 5.3, 5.1]
fun_coils#71 - J=3.9e-05, Jf=3.8e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.14 Jf=3.8e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-10, J_MSC=4.8e-07, J_ALS=4.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.4, 5.1, 5.0])=15.6, curvature=[4.8, 4.7, 5.0], mean squared curvature=[5.1, 5.1, 5.0]
fun_coils#72 - J=3.7e-05, Jf=3.6e-05, ⟨B·n⟩=5.1e-04, C-C-Sep=0.14 Jf=3.6e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-08, J_MSC=8.3e-07, J_ALS=4.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.1, 5.0])=15.7, curvature=[4.8, 4.8, 5.2], mean squared curvature=[5.1, 5.1, 5.0]
fun_coils#73 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.0e-04, C-C-Sep=0.14 Jf=3.5e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-08, J_MSC=0.0e+00, J_ALS=4.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.1, 5.1])=15.7, curvature=[4.7, 4.8, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#74 - J=3.4e-05, Jf=3.3e-05, ⟨B·n⟩=4.9e-04, C-C-Sep=0.14 Jf=3.3e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-08, J_MSC=1.9e-08, J_ALS=4.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.2, 5.1])=15.7, curvature=[4.7, 4.8, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#75 - J=4.7e-05, Jf=3.0e-05, ⟨B·n⟩=4.7e-04, C-C-Sep=0.13 Jf=3.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.4e-06, J_ALS=4.9e-07, J_LENGTH_PENALTY=1.2e-05 Coil lengths=sum([5.5, 5.2, 5.1])=15.9, curvature=[4.7, 5.0, 5.0], mean squared curvature=[5.2, 5.2, 5.1]
fun_coils#76 - J=3.3e-05, Jf=3.3e-05, ⟨B·n⟩=4.9e-04, C-C-Sep=0.14 Jf=3.3e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-08, J_MSC=7.5e-08, J_ALS=4.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.2, 5.1])=15.7, curvature=[4.7, 4.9, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#77 - J=6.0e-05, Jf=2.9e-05, ⟨B·n⟩=4.5e-04, C-C-Sep=0.14 Jf=2.9e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-06, J_ALS=4.9e-07, J_LENGTH_PENALTY=2.7e-05 Coil lengths=sum([5.6, 5.2, 5.1])=15.9, curvature=[4.7, 5.0, 4.9], mean squared curvature=[5.1, 5.2, 5.1]
fun_coils#78 - J=3.3e-05, Jf=3.2e-05, ⟨B·n⟩=4.8e-04, C-C-Sep=0.14 Jf=3.2e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=8.8e-09, J_MSC=8.9e-08, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.7, 4.9, 5.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#79 - J=3.2e-05, Jf=3.1e-05, ⟨B·n⟩=4.6e-04, C-C-Sep=0.14 Jf=3.1e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-07, J_ALS=4.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.6, 4.9, 4.8], mean squared curvature=[5.1, 5.0, 5.0]
fun_coils#80 - J=3.0e-05, Jf=2.9e-05, ⟨B·n⟩=4.5e-04, C-C-Sep=0.14 Jf=2.9e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.7e-07, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.5, 4.9, 4.8], mean squared curvature=[4.9, 5.0, 4.9]
fun_coils#81 - J=3.0e-05, Jf=2.9e-05, ⟨B·n⟩=4.5e-04, C-C-Sep=0.14 Jf=2.9e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.5, 5.0, 4.8], mean squared curvature=[5.0, 5.0, 4.9]
fun_coils#82 - J=2.9e-05, Jf=2.8e-05, ⟨B·n⟩=4.5e-04, C-C-Sep=0.14 Jf=2.8e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.5, 5.0, 4.8], mean squared curvature=[4.9, 5.0, 4.9]
fun_coils#83 - J=2.8e-05, Jf=2.7e-05, ⟨B·n⟩=4.4e-04, C-C-Sep=0.14 Jf=2.7e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-09, J_MSC=1.5e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.6e-08 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.3, 5.1, 4.6], mean squared curvature=[4.9, 5.1, 4.9]
fun_coils#84 - J=2.8e-05, Jf=2.7e-05, ⟨B·n⟩=4.4e-04, C-C-Sep=0.15 Jf=2.7e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-11, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.0e-08 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.4, 5.0, 4.6], mean squared curvature=[4.9, 5.0, 4.9]
fun_coils#85 - J=2.8e-05, Jf=2.7e-05, ⟨B·n⟩=4.4e-04, C-C-Sep=0.15 Jf=2.7e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=4.4e-08 Coil lengths=sum([5.5, 5.2, 5.1])=15.8, curvature=[4.5, 5.0, 4.6], mean squared curvature=[4.9, 5.0, 4.9]
fun_coils#86 - J=2.7e-05, Jf=2.6e-05, ⟨B·n⟩=4.3e-04, C-C-Sep=0.15 Jf=2.6e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([5.5, 5.2, 5.1])=15.9, curvature=[4.5, 4.9, 4.6], mean squared curvature=[4.9, 5.0, 4.9]
fun_coils#87 - J=2.6e-05, Jf=2.5e-05, ⟨B·n⟩=4.2e-04, C-C-Sep=0.15 Jf=2.5e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.5, 5.2, 5.1])=15.9, curvature=[4.8, 4.8, 4.6], mean squared curvature=[4.8, 5.0, 5.0]
fun_coils#88 - J=2.5e-05, Jf=2.5e-05, ⟨B·n⟩=4.2e-04, C-C-Sep=0.16 Jf=2.5e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.5, 5.3, 5.2])=15.9, curvature=[4.7, 4.8, 4.5], mean squared curvature=[4.8, 5.1, 5.0]
fun_coils#89 - J=2.5e-05, Jf=2.4e-05, ⟨B·n⟩=4.1e-04, C-C-Sep=0.16 Jf=2.4e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=3.5e-08 Coil lengths=sum([5.5, 5.3, 5.2])=15.9, curvature=[4.8, 4.8, 4.5], mean squared curvature=[4.7, 5.0, 4.9]
fun_coils#90 - J=2.4e-05, Jf=2.3e-05, ⟨B·n⟩=4.0e-04, C-C-Sep=0.16 Jf=2.3e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=7.5e-08, J_MSC=1.7e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=3.9e-08 Coil lengths=sum([5.5, 5.3, 5.2])=16.0, curvature=[5.3, 4.8, 4.5], mean squared curvature=[4.7, 5.0, 5.0]
fun_coils#91 - J=2.4e-05, Jf=2.3e-05, ⟨B·n⟩=4.0e-04, C-C-Sep=0.16 Jf=2.3e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([5.5, 5.3, 5.2])=16.0, curvature=[4.4, 4.8, 4.5], mean squared curvature=[4.6, 5.0, 5.0]
fun_coils#92 - J=2.3e-05, Jf=2.3e-05, ⟨B·n⟩=4.0e-04, C-C-Sep=0.16 Jf=2.3e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=5.7e-08 Coil lengths=sum([5.5, 5.3, 5.2])=16.0, curvature=[4.4, 4.8, 4.5], mean squared curvature=[4.6, 5.0, 5.0]
fun_coils#93 - J=2.3e-05, Jf=2.2e-05, ⟨B·n⟩=4.0e-04, C-C-Sep=0.16 Jf=2.2e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.5e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=6.2e-08 Coil lengths=sum([5.5, 5.3, 5.2])=16.0, curvature=[4.1, 4.9, 4.5], mean squared curvature=[4.5, 5.0, 5.0]
fun_coils#94 - J=2.2e-05, Jf=2.2e-05, ⟨B·n⟩=3.9e-04, C-C-Sep=0.16 Jf=2.2e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-11, J_MSC=4.5e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([5.5, 5.3, 5.2])=16.1, curvature=[4.1, 5.0, 4.5], mean squared curvature=[4.5, 5.0, 5.0]
fun_coils#95 - J=2.2e-05, Jf=2.1e-05, ⟨B·n⟩=3.8e-04, C-C-Sep=0.16 Jf=2.1e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-08, J_MSC=7.5e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=2.1e-07 Coil lengths=sum([5.5, 5.4, 5.3])=16.1, curvature=[4.7, 5.1, 4.6], mean squared curvature=[4.7, 5.0, 5.1]
fun_coils#96 - J=2.2e-05, Jf=2.1e-05, ⟨B·n⟩=3.9e-04, C-C-Sep=0.16 Jf=2.1e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-09, J_MSC=7.7e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([5.5, 5.3, 5.2])=16.1, curvature=[4.2, 5.1, 4.6], mean squared curvature=[4.5, 5.0, 5.0]
fun_coils#97 - J=2.1e-05, Jf=2.1e-05, ⟨B·n⟩=3.8e-04, C-C-Sep=0.16 Jf=2.1e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-08, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([5.5, 5.3, 5.3])=16.1, curvature=[4.9, 5.1, 4.6], mean squared curvature=[4.7, 5.0, 5.0]
fun_coils#98 - J=2.1e-05, Jf=2.0e-05, ⟨B·n⟩=3.7e-04, C-C-Sep=0.16 Jf=2.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-08, J_MSC=3.6e-10, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([5.5, 5.4, 5.3])=16.1, curvature=[5.3, 5.1, 4.6], mean squared curvature=[4.8, 5.0, 5.0]
fun_coils#99 - J=2.1e-05, Jf=2.0e-05, ⟨B·n⟩=3.8e-04, C-C-Sep=0.16 Jf=2.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-10, J_MSC=1.3e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([5.5, 5.4, 5.3])=16.2, curvature=[4.4, 5.0, 4.7], mean squared curvature=[4.6, 5.1, 5.0]
fun_coils#100 - J=2.1e-05, Jf=2.0e-05, ⟨B·n⟩=3.7e-04, C-C-Sep=0.16 Jf=2.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-09, J_MSC=2.1e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([5.5, 5.4, 5.3])=16.1, curvature=[4.8, 5.0, 4.6], mean squared curvature=[4.7, 5.0, 5.0]
fun_coils#101 - J=2.1e-05, Jf=2.0e-05, ⟨B·n⟩=3.7e-04, C-C-Sep=0.16 Jf=2.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=8.0e-08 Coil lengths=sum([5.5, 5.4, 5.3])=16.1, curvature=[4.8, 5.0, 4.6], mean squared curvature=[4.7, 5.0, 5.0]
fun_coils#102 - J=2.0e-05, Jf=2.0e-05, ⟨B·n⟩=3.7e-04, C-C-Sep=0.16 Jf=2.0e-05, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=4.1e-08 Coil lengths=sum([5.5, 5.4, 5.3])=16.2, curvature=[4.9, 4.9, 4.7], mean squared curvature=[4.7, 5.0, 5.0]
