
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
fun_coils#36 - J=2.9e-03, Jf=2.9e-03, ⟨B·n⟩=5.4e-03, C-C-Sep=0.22 Jf=2.9e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-09, J_MSC=1.2e-05, J_ALS=6.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.3, curvature=[4.9, 3.5, 4.6, 10.1, 7.4, 8.9], mean squared curvature=[8.5, 5.5, 5.4, 8.8, 10.0, 10.5]
fun_coils#37 - J=2.9e-03, Jf=2.9e-03, ⟨B·n⟩=5.4e-03, C-C-Sep=0.22 Jf=2.9e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-05, J_ALS=6.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.4, curvature=[4.9, 3.6, 5.1, 10.0, 7.4, 9.5], mean squared curvature=[8.5, 5.5, 5.5, 8.7, 10.2, 10.6]
fun_coils#38 - J=2.8e-03, Jf=2.8e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.8e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-08, J_MSC=8.1e-05, J_ALS=6.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.5])=19.6, curvature=[4.9, 3.6, 6.5, 10.1, 7.9, 10.4], mean squared curvature=[8.6, 5.5, 5.7, 8.8, 10.4, 11.2]
fun_coils#39 - J=2.8e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-09, J_MSC=4.1e-05, J_ALS=6.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.6, curvature=[4.9, 3.6, 6.8, 10.1, 8.0, 6.5], mean squared curvature=[8.6, 5.5, 5.8, 8.9, 10.3, 10.9]
fun_coils#40 - J=2.7e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-08, J_MSC=4.8e-05, J_ALS=6.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.7, curvature=[4.9, 3.6, 7.5, 10.2, 8.2, 6.5], mean squared curvature=[8.7, 5.5, 5.9, 9.2, 10.3, 10.9]
fun_coils#41 - J=2.7e-03, Jf=2.6e-03, ⟨B·n⟩=5.1e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-05, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.5])=19.8, curvature=[4.9, 3.6, 8.2, 9.9, 8.3, 7.1], mean squared curvature=[8.7, 5.5, 6.1, 9.3, 10.2, 10.8]
fun_coils#42 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-05, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.9, curvature=[4.9, 3.6, 9.0, 9.5, 8.5, 9.7], mean squared curvature=[8.8, 5.5, 6.3, 9.6, 10.3, 10.9]
fun_coils#43 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-05, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.9, curvature=[4.9, 3.6, 9.4, 8.9, 8.3, 7.7], mean squared curvature=[8.8, 5.5, 6.4, 9.7, 10.1, 10.6]
fun_coils#44 - J=2.6e-03, Jf=2.5e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=5.0e-06, J_MSC=8.5e-05, J_ALS=7.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.1, curvature=[5.0, 3.6, 10.6, 11.0, 10.7, 15.5], mean squared curvature=[8.9, 5.6, 6.7, 10.6, 10.5, 11.0]
fun_coils#45 - J=2.6e-03, Jf=2.5e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-05, J_ALS=7.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=20.0, curvature=[4.9, 3.6, 9.7, 9.0, 8.3, 7.9], mean squared curvature=[8.8, 5.6, 6.5, 9.9, 10.2, 10.6]
fun_coils#46 - J=3.0e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-04, J_MSC=4.6e-04, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.7, 13.6, 12.4, 31.8], mean squared curvature=[8.9, 5.6, 7.1, 11.8, 10.8, 12.3]
fun_coils#47 - J=2.5e-03, Jf=2.5e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-07, J_MSC=2.3e-05, J_ALS=7.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=20.1, curvature=[5.0, 3.6, 10.4, 10.4, 9.9, 8.2], mean squared curvature=[8.9, 5.6, 6.7, 10.4, 10.3, 10.5]
fun_coils#48 - J=2.5e-03, Jf=2.5e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-06, J_MSC=1.6e-05, J_ALS=7.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.1, curvature=[5.0, 3.6, 10.8, 10.5, 10.9, 12.4], mean squared curvature=[8.9, 5.6, 6.8, 9.9, 10.3, 10.5]
fun_coils#49 - J=2.6e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=5.4e-05, J_MSC=1.1e-04, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.2, curvature=[5.0, 3.6, 11.2, 11.1, 11.7, 37.9], mean squared curvature=[8.9, 5.6, 6.9, 9.7, 10.5, 11.4]
fun_coils#50 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=8.8e-06, J_ALS=7.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.1, curvature=[5.0, 3.6, 11.0, 10.7, 11.2, 8.4], mean squared curvature=[8.9, 5.6, 6.9, 9.8, 10.3, 10.3]
fun_coils#51 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=5.8e-06, J_MSC=2.7e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.2, 11.7, 16.2], mean squared curvature=[8.9, 5.6, 7.0, 9.9, 10.5, 10.5]
fun_coils#52 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-06, J_MSC=1.3e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.2, curvature=[5.0, 3.6, 11.2, 10.9, 11.4, 9.2], mean squared curvature=[8.9, 5.6, 6.9, 9.9, 10.4, 10.3]
fun_coils#53 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-06, J_MSC=4.1e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.5, 11.4, 10.8, 17.0], mean squared curvature=[8.9, 5.6, 7.0, 9.8, 10.5, 10.7]
fun_coils#54 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-06, J_MSC=1.2e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.2, curvature=[5.0, 3.6, 11.3, 11.1, 11.2, 8.6], mean squared curvature=[8.9, 5.6, 6.9, 9.8, 10.4, 10.3]
fun_coils#55 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-05, J_MSC=7.9e-05, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.7, 11.7, 10.2, 26.0], mean squared curvature=[8.9, 5.6, 7.1, 9.9, 10.5, 11.2]
fun_coils#56 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-06, J_MSC=1.6e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.3, 10.8, 9.9], mean squared curvature=[8.9, 5.6, 7.0, 9.8, 10.4, 10.4]
fun_coils#57 - J=5.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=8.1e-04, J_MSC=2.3e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.6, 11.4, 9.1, 130.8], mean squared curvature=[9.0, 5.6, 7.1, 9.7, 10.4, 16.7]
fun_coils#58 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-06, J_MSC=1.9e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.5, 11.3, 10.3, 9.2], mean squared curvature=[8.9, 5.6, 7.0, 9.8, 10.4, 10.5]
fun_coils#59 - J=3.2e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-04, J_MSC=5.0e-04, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.0, 8.0, 103.2], mean squared curvature=[8.9, 5.6, 7.0, 9.5, 10.2, 13.2]
fun_coils#60 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-06, J_MSC=1.6e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.3, 9.7, 9.1], mean squared curvature=[8.9, 5.6, 7.0, 9.7, 10.3, 10.5]
fun_coils#61 - J=2.7e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-04, J_MSC=1.9e-04, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.3, 10.9, 8.3, 49.7], mean squared curvature=[8.9, 5.6, 7.0, 9.5, 10.1, 11.9]
fun_coils#62 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-06, J_MSC=1.5e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.2, 9.5, 9.1], mean squared curvature=[8.9, 5.6, 7.0, 9.7, 10.3, 10.5]
fun_coils#63 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-05, J_MSC=3.2e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.2, 10.6, 7.6, 27.3], mean squared curvature=[8.9, 5.6, 7.0, 9.5, 10.0, 10.8]
fun_coils#64 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-06, J_MSC=9.6e-06, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.0, 8.9, 9.8], mean squared curvature=[8.9, 5.6, 7.0, 9.6, 10.1, 10.4]
fun_coils#65 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=8.8e-06, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 10.9, 8.1, 10.7], mean squared curvature=[8.9, 5.6, 7.0, 9.6, 10.1, 10.4]
fun_coils#66 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-05, J_MSC=4.4e-05, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.4, 10.7, 6.8, 42.4], mean squared curvature=[9.0, 5.6, 7.1, 9.6, 10.1, 10.9]
fun_coils#67 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=9.5e-06, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.4, 10.8, 7.6, 10.8], mean squared curvature=[8.9, 5.6, 7.1, 9.6, 10.0, 10.4]
fun_coils#68 - J=2.4e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.18 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-06, J_MSC=2.9e-05, J_ALS=8.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.5, 10.5, 6.8, 24.0], mean squared curvature=[9.0, 5.6, 7.1, 9.7, 10.1, 10.7]
fun_coils#69 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=1.0e-05, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.4, 10.7, 6.8, 10.3], mean squared curvature=[9.0, 5.6, 7.1, 9.6, 10.0, 10.4]
fun_coils#70 - J=2.4e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-05, J_MSC=5.5e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.5, 10.3, 7.0, 30.7], mean squared curvature=[9.0, 5.6, 7.2, 9.8, 10.4, 11.0]
fun_coils#71 - J=2.4e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.18 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-06, J_MSC=1.4e-05, J_ALS=8.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.5, 10.5, 6.8, 11.4], mean squared curvature=[9.0, 5.6, 7.1, 9.7, 10.1, 10.5]
fun_coils#72 - J=2.4e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=6.2e-06, J_MSC=2.8e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.5, 10.2, 7.1, 21.9], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.3, 10.7]
fun_coils#73 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.18 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=1.1e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.3, curvature=[5.0, 3.6, 11.5, 10.4, 6.9, 10.5], mean squared curvature=[9.0, 5.6, 7.2, 9.8, 10.2, 10.4]
fun_coils#74 - J=2.6e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-04, J_MSC=1.5e-04, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.5, 10.2, 7.1, 76.4], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.2, 11.7]
fun_coils#75 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-06, J_MSC=1.2e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.5, 10.3, 7.0, 15.3], mean squared curvature=[9.0, 5.6, 7.2, 9.8, 10.2, 10.5]
fun_coils#76 - J=2.4e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-05, J_MSC=4.0e-05, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.5, 10.2, 7.1, 28.5], mean squared curvature=[9.0, 5.6, 7.2, 10.0, 10.2, 10.9]
fun_coils#77 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=1.3e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.5, 10.2, 7.0, 11.6], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.2, 10.5]
fun_coils#78 - J=2.5e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-05, J_MSC=8.1e-05, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.5, 10.1, 7.2, 46.6], mean squared curvature=[9.0, 5.6, 7.2, 10.0, 10.0, 11.3]
fun_coils#79 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=1.2e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.5, 10.2, 7.0, 12.4], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.1, 10.5]
fun_coils#80 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-06, J_MSC=7.7e-06, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.4, 10.0, 7.1, 14.4], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.0, 10.4]
fun_coils#81 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-06, J_MSC=7.3e-06, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.3, 9.7, 7.2, 26.4], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 9.8, 10.4]
fun_coils#82 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-06, J_MSC=5.3e-06, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.6, 11.4, 9.9, 7.1, 12.2], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 9.9, 10.3]
fun_coils#83 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-06, J_MSC=9.0e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.4, 9.8, 7.2, 13.7], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.0, 10.4]
fun_coils#84 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-05, J_MSC=1.8e-05, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.4, 9.5, 7.3, 33.5], mean squared curvature=[9.0, 5.6, 7.2, 9.8, 10.0, 10.6]
fun_coils#85 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-06, J_MSC=8.8e-06, J_ALS=8.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.4, 9.7, 7.2, 14.6], mean squared curvature=[9.0, 5.6, 7.2, 9.9, 10.0, 10.4]
